"","1","2","3","4","5","6","7","8","9"
"unable hungry",0,0,0,0,0,0,0,0,1
"unable program",0,0,0,0,0,0,0,1,0
"unable trial",0,0,0,0,1,0,0,0,0
"unable troubleshooting",0,0,0,0,0,0,0,1,0
"undeniable integral",0,0,0,0,0,0,0,0,1
"undergo positive",0,0,0,0,0,1,0,0,0
"understand articles",0,1,0,0,0,0,0,0,0
"understand happy",0,0,0,0,0,1,0,0,0
"understand miss",0,0,0,0,1,0,0,0,0
"understand personality",0,0,0,0,0,0,0,0,1
"understand urged",0,0,0,0,0,0,0,0,1
"understanding condition",0,0,0,0,0,0,0,0,1
"understanding creates",0,0,0,0,0,0,0,0,1
"understood featuring",0,1,0,0,0,0,0,0,0
"understood picked",0,0,0,0,0,0,0,0,1
"undo redo",1,0,0,0,0,0,0,0,0
"undoubtedly increased",0,0,0,0,0,0,0,0,1
"unique feature",0,0,0,1,0,0,0,0,0
"unique opportunity",0,0,0,0,0,0,0,0,1
"unique weed",0,0,0,0,1,0,0,0,0
"units school",0,0,0,0,1,0,0,0,0
"university simple",1,0,0,0,0,0,0,0,0
"unlimited profiles",0,0,1,0,0,0,0,0,0
"unnecessary additions",0,0,0,0,0,0,0,0,1
"update adding",0,0,0,0,1,0,0,0,0
"update continued",0,0,0,0,1,0,0,0,0
"update interrupt",0,0,0,0,0,0,0,1,0
"update screen",0,0,0,0,0,0,0,1,0
"update setting",0,0,0,0,0,1,0,0,0
"update unable",0,0,0,0,0,0,0,1,0
"updates mimic",0,0,0,0,1,0,0,0,0
"updates simple",0,0,0,0,0,0,1,0,0
"urged parents",0,0,0,0,0,0,0,0,1
"usable programs",0,0,0,0,1,0,0,0,0
"usage patterns",0,0,0,0,0,0,0,0,1
"user adjustments",0,0,0,1,0,0,0,0,0
"user basics",0,0,0,0,1,0,0,0,0
"user choose",0,0,0,1,0,0,0,0,0
"user conceived",0,0,0,0,1,0,0,0,0
"user create",0,0,0,0,0,0,0,0,1
"user develop",0,1,0,0,0,0,0,0,0
"user eyes",0,0,0,0,1,0,0,0,0
"user friendly",0,0,0,0,1,0,0,0,0
"user interface",1,0,0,0,0,0,0,0,0
"user logging",1,0,0,0,0,0,0,0,0
"user manual",0,0,0,0,1,0,0,0,0
"user option",0,0,0,0,0,0,2,0,0
"user password",0,0,0,0,1,0,0,0,0
"user ready",0,0,0,0,0,0,0,1,0
"user relearn",0,0,0,0,0,0,0,1,0
"user specific",1,0,0,0,0,0,0,0,0
"username password",0,0,0,0,1,0,0,0,0
"users 2022",0,0,0,0,0,0,0,0,1
"users add",1,0,0,0,0,0,0,0,0
"users adding",0,0,0,0,1,0,0,0,0
"users augmentative",0,0,0,0,0,0,0,0,1
"users channel",0,0,0,0,0,0,0,0,1
"users complaints",0,0,0,0,0,0,0,1,0
"users facebook",0,1,0,0,0,0,0,0,0
"users features",0,0,0,0,1,0,0,0,0
"users feel",0,0,0,0,0,0,0,0,1
"users fine",0,1,0,0,0,0,0,0,0
"users grow",0,1,0,0,0,0,0,0,0
"users hate",0,0,0,0,1,0,0,0,0
"users here’s",0,0,0,0,0,0,0,0,1
"users increased",0,0,0,0,0,0,0,0,1
"users learn",0,1,0,0,0,0,0,0,1
"users person",0,0,0,0,0,0,0,1,0
"users program",0,0,0,1,0,0,0,0,0
"users purchase",0,0,0,1,0,0,0,0,0
"users regularly",0,0,0,0,0,0,0,0,1
"users setups",0,0,1,0,0,0,0,0,0
"users subscribe",0,0,0,1,0,0,0,0,0
"users support",0,0,0,0,0,1,0,0,0
"users teachers",1,0,0,0,0,0,0,0,0
"users world",0,1,0,0,0,0,0,0,0
"utilized adulthood",0,0,0,0,0,1,0,0,0
"utilized build",0,1,0,0,0,0,0,0,0
"utter powerlessness",0,0,0,0,0,0,0,0,1
"utterances core",0,0,0,0,0,0,0,0,1
"utterances modelled",0,0,0,0,0,0,0,0,1
"utterly wishing",0,0,0,0,0,0,0,0,1
"vacant shell",0,0,0,0,0,0,0,0,1
"valley garage",0,0,1,0,0,0,0,0,0
"valuable expand",0,0,0,0,0,0,0,0,1
"valuable resources",0,0,0,0,0,0,0,0,1
"values motivations",0,0,0,0,0,0,0,0,1
"vanish heavy",0,0,0,0,0,0,0,0,1
"vanished people",0,0,0,0,0,0,0,0,1
"variable cell",1,0,0,0,0,0,0,0,0
"variant selections",1,0,0,0,0,0,0,0,0
"variants fitzgerald",1,0,0,0,0,0,0,0,0
"variety communicative",0,0,0,0,0,0,0,0,1
"variety images",1,0,0,0,0,0,0,0,0
"variety subjects",0,0,0,0,1,0,0,0,0
"varying degrees",0,0,0,0,0,0,1,0,0
"vegetable deserving",0,0,0,0,0,0,0,0,1
"vegetable intelligence",0,0,0,0,0,0,0,0,1
"verbal 11",0,0,0,0,0,1,0,0,0
"verbal ability",0,0,1,0,0,0,0,0,0
"verbal autistic",0,0,0,0,0,1,0,0,0
"verbal communication",0,0,0,0,1,0,0,0,0
"verbal developed",0,0,1,0,0,0,0,0,0
"verbal experimented",0,0,0,0,1,0,0,0,0
"verbal prompted",0,0,0,0,0,1,0,0,0
"verbal special",0,0,0,0,0,0,0,1,0
"verbal student",0,0,0,0,1,0,0,0,0
"verbally challenged",0,0,1,0,0,0,1,0,0
"verbally sexually",0,0,0,0,0,0,0,0,1
"verbally speaks",0,0,0,0,0,0,0,0,1
"versatile helping",0,0,0,0,0,1,0,0,0
"versatile intuitive",0,0,0,0,0,0,0,1,0
"versatile library",0,0,0,0,0,1,0,0,0
"version create",1,0,0,0,0,0,0,0,0
"version guys",0,0,0,0,1,0,0,0,0
"version idea",0,0,0,0,1,0,0,0,0
"version verbal",0,0,0,0,1,0,0,0,0
"versions projected",0,0,0,0,0,0,0,0,1
"vibrant mind",0,0,0,0,0,0,0,0,1
"victim defenseless",0,0,0,0,0,0,0,0,1
"video audio",1,0,0,0,0,0,0,0,0
"video files",0,0,0,1,0,0,0,0,0
"video lcd",0,0,0,0,1,0,0,0,0
"videos enable",1,0,0,0,0,0,0,0,0
"videos play",0,0,0,0,0,0,0,0,1
"videos recorded",1,0,0,0,0,0,0,0,0
"videos social",0,0,0,0,0,0,0,0,1
"view qwerty",0,1,0,0,0,0,0,0,0
"vile online",0,0,0,0,0,0,0,0,1
"virtually impossible",0,0,0,0,0,0,0,0,1
"virtually social",0,0,0,0,0,0,0,0,1
"visibility people",0,0,0,0,0,0,0,0,1
"vision impairments",0,1,0,0,0,0,0,0,0
"visual feedback",0,0,0,0,1,0,0,0,0
"visual impairment",1,0,0,0,0,0,0,0,0
"visual impairments",1,0,0,0,0,0,0,0,0
"visual support",0,0,0,0,1,0,0,0,0
"visual tool",0,0,0,0,0,0,1,0,0
"visually tool",0,0,0,0,1,0,0,0,0
"vital technology",0,0,0,0,0,0,0,0,1
"vjs student",0,0,0,0,1,0,0,0,0
"vocab collaborate",0,0,0,0,0,0,0,0,1
"vocabpc multichat",0,0,0,1,0,0,0,0,0
"vocabularies designed",0,0,0,0,0,0,0,0,1
"vocabulary buttons",0,0,0,0,0,0,0,1,0
"vocabulary cells",0,0,0,0,0,0,0,0,1
"vocabulary completely",0,0,0,0,0,0,0,0,1
"vocabulary customizable",0,1,0,0,0,0,0,0,0
"vocabulary device",0,0,0,0,0,0,0,0,2
"vocabulary drink",0,0,0,0,0,0,0,0,1
"vocabulary eat",0,0,0,0,0,0,0,0,1
"vocabulary fantastic",0,0,0,0,0,0,0,0,1
"vocabulary files",0,0,0,1,0,0,0,0,0
"vocabulary languages",0,1,0,0,0,0,0,0,0
"vocabulary layout",0,0,0,0,0,0,0,2,0
"vocabulary levels",0,1,0,0,0,0,0,0,0
"vocabulary limited",0,0,0,0,0,0,0,0,1
"vocabulary minute",0,0,0,0,0,0,0,0,1
"vocabulary pageset",0,0,0,0,0,0,0,0,1
"vocabulary practices",0,1,0,0,0,0,0,0,0
"vocabulary repeating",0,0,0,0,0,0,0,0,1
"vocabulary september",0,0,0,0,0,0,0,0,1
"vocabulary set",0,0,0,0,0,0,0,0,2
"vocabulary student",0,0,0,0,0,0,0,0,1
"vocabulary teaching",0,0,0,0,0,0,0,0,1
"vocabulary thrown",0,0,0,0,0,0,0,0,1
"vocabulary users",0,1,0,0,0,0,0,0,0
"vocabulary words",0,0,0,0,0,0,0,0,1
"voice 7",0,0,0,0,0,1,0,0,0
"voice added",0,0,0,0,0,1,0,0,0
"voice autistic",0,0,0,0,0,1,0,0,0
"voice backup",0,0,1,0,0,0,0,0,0
"voice designed",0,0,0,1,0,0,0,0,0
"voice developing",0,0,0,0,1,0,0,0,0
"voice engages",0,0,0,0,2,0,0,0,0
"voice eventually",0,0,0,0,0,0,0,0,1
"voice fits",0,0,0,1,0,0,0,0,0
"voice future",0,0,0,0,1,0,0,0,0
"voice heard",0,0,0,0,0,0,0,0,1
"voice included",1,0,0,0,0,0,0,0,0
"voice lite",0,0,0,0,1,0,0,0,0
"voice mc",0,0,0,0,1,0,0,0,0
"voice mobile",0,0,1,0,0,0,0,0,0
"voice output",0,0,0,0,0,0,0,0,2
"voice page",0,0,0,0,0,0,0,1,0
"voice pictures",0,0,0,0,1,0,0,0,0
"voice programmed",0,0,0,0,1,0,0,0,0
"voice repeat",0,0,0,0,0,1,0,0,0
"voice scoured",0,0,0,0,1,0,0,0,0
"voice solution",1,0,0,0,0,0,0,0,0
"voice speak",0,0,1,0,0,0,0,0,0
"voice struggle",0,0,0,0,1,0,0,0,0
"voice synth",0,0,0,0,1,0,0,0,0
"voice synthesizer",0,0,0,1,0,0,0,0,0
"voice thrust",0,0,0,0,0,0,0,0,1
"voiceover screen",0,1,0,0,0,0,0,0,0
"voices 24",0,0,1,0,0,0,0,0,0
"voices add",0,0,0,0,0,1,0,0,0
"voices allowing",0,0,0,1,0,0,0,0,0
"voices avail",0,0,0,0,0,1,0,0,0
"voices including",0,1,0,0,0,0,0,0,0
"voices purchase",1,0,0,0,0,0,0,0,0
"voices rounds",0,1,0,0,0,0,0,0,0
"voices seoprate",0,0,0,0,0,1,0,0,0
"voices simple",0,1,0,0,0,0,0,0,0
"voices type",0,0,0,0,0,0,0,0,1
"voila boards",0,0,0,0,1,0,0,0,0
"volume display",0,0,0,1,0,0,0,0,0
"vowel combos",0,0,0,0,0,0,0,0,1
"wab worry",1,0,0,0,0,0,0,0,0
"wait share",0,0,0,0,0,0,0,0,1
"waiting death",0,0,0,0,0,0,0,0,1
"wake hours",0,0,0,0,0,0,0,0,1
"walk door",0,0,0,0,0,0,0,0,1
"walked past",0,0,0,0,0,0,0,0,1
"warmly social",0,0,0,0,0,0,0,0,1
"washed sand",0,0,0,0,0,0,0,0,1
"watch family",0,0,0,0,1,0,0,0,0
"watch tv",1,0,0,0,0,0,0,0,0
"watched closed",0,0,0,0,1,0,0,0,0
"watching barney",0,0,0,0,0,0,0,0,1
"watching observer",0,0,0,0,0,0,0,0,1
"water sensory",0,0,0,0,0,0,0,0,1
"waves person",0,0,0,0,0,0,0,0,1
"we’re accurately",0,0,0,0,0,0,0,0,1
"we’re item",0,0,0,0,0,1,0,0,0
"wear device",0,0,0,0,0,1,0,0,0
"web authoring",0,0,0,0,2,0,0,0,0
"web based",0,0,0,0,2,0,0,0,0
"web community",1,0,0,0,0,0,0,0,0
"web incredibly",0,0,0,0,1,0,0,0,0
"web search",0,0,0,0,1,0,0,0,0
"website easy",0,1,0,0,0,0,0,0,0
"website redirected",0,0,0,0,1,0,0,0,0
"websites easy",0,0,0,0,1,0,0,0,0
"weed myriads",0,0,0,0,1,0,0,0,0
"week happy",0,1,0,0,0,0,0,0,0
"week intuition",0,0,0,0,0,0,0,0,1
"weekend activities",0,0,0,0,1,0,0,0,0
"whammy speech",0,0,0,0,0,1,0,0,0
"wheelchair husband",0,0,0,0,0,0,0,0,1
"wheelchair realized",0,0,0,0,0,0,0,0,1
"wheelchair spent",0,0,0,0,0,0,0,0,1
"whilst enriching",0,0,0,0,0,0,0,0,1
"whisper word",0,0,0,0,0,0,0,0,1
"white hurts",0,0,0,0,0,1,0,0,0
"white line",0,0,0,0,1,0,0,0,0
"whitney houston",0,0,0,0,0,0,0,0,1
"wide diversity",0,0,0,0,0,0,0,0,1
"widely accepted",0,0,0,0,0,0,0,0,1
"williams strong",0,0,0,0,0,0,0,0,1
"window dad",0,0,0,0,0,0,0,0,1
"wink movement",0,0,0,0,1,0,0,0,0
"winning enables",1,0,0,0,0,0,0,0,0
"wishes listen",0,0,0,0,0,0,0,0,1
"wishing reach",0,0,0,0,0,0,0,0,1
"woman nonverbal",0,0,0,0,0,1,0,0,0
"woman originally",0,0,0,0,0,1,0,0,0
"wondered role",0,0,0,0,0,0,0,0,1
"wonderful staff",0,0,0,0,2,0,0,0,0
"wonderful tool",0,0,0,0,2,0,0,0,0
"wondering means",0,0,0,0,0,0,0,0,1
"word classroom",0,1,0,0,0,0,0,0,0
"word device",0,0,0,0,0,0,0,0,1
"word lists",1,0,0,0,0,0,0,0,0
"word love",0,0,0,0,0,0,0,0,1
"word power",0,0,0,0,0,0,0,1,0
"word prediction",0,1,0,0,0,0,0,0,0
"word sentence",0,0,0,0,0,0,0,1,0
"word variants",1,0,0,0,0,0,0,0,0
"word vocabulary",0,1,0,0,0,0,0,0,0
"wordpower developed",0,0,0,0,0,0,0,0,1
"wordpower essence",0,0,0,1,0,0,0,0,0
"wordpower novachat",0,0,0,0,0,0,0,0,1
"wordpower42 vocabulary",0,0,0,0,0,0,0,0,2
"words 80",0,1,0,0,0,0,0,0,0
"words act",0,1,0,0,0,0,0,0,0
"words built",0,1,0,0,0,0,0,0,0
"words challenge",0,0,0,0,0,0,0,0,1
"words change",0,0,0,0,0,1,0,0,0
"words communicate",0,0,0,0,0,0,0,0,2
"words consistent",0,1,0,0,0,0,0,0,0
"words dismissal",0,0,0,0,0,0,0,0,1
"words fell",0,0,0,0,0,0,0,0,1
"words gradually",0,1,0,0,0,0,0,0,0
"words include",0,0,0,0,0,0,0,0,1
"words location",0,1,0,0,0,0,0,0,0
"words mind",0,0,0,0,0,0,0,0,1
"words phrase",1,0,0,0,0,0,0,0,0
"words phrases",1,0,2,1,0,0,0,0,0
"words powerful",0,0,0,0,0,0,0,0,1
"words sentences",0,1,0,0,0,0,0,0,0
"words speak",0,1,0,0,0,0,0,0,0
"words spoke",0,0,0,0,0,0,0,0,1
"words standard",1,0,0,0,0,0,0,0,0
"words start",0,0,0,0,0,0,0,0,1
"words utterances",0,0,0,0,0,0,0,0,1
"words voices",0,0,0,0,0,0,0,0,1
"words warmly",0,0,0,0,0,0,0,0,1
"words words",0,0,0,0,0,0,0,0,2
"workarounds extra",0,0,0,0,1,0,0,0,0
"workspace amazing",0,0,0,0,1,0,0,0,0
"workspace barely",0,0,0,0,1,0,0,0,0
"workspace breeze",0,0,0,0,1,0,0,0,0
"workspace cost",0,0,0,0,1,0,0,0,0
"workspace quickly",0,0,0,0,1,0,0,0,0
"workspace replicate",0,0,0,0,1,0,0,0,0
"workspace represent",1,0,0,0,0,0,0,0,0
"workspace set",0,0,0,0,1,0,0,0,0
"workspace totally",0,0,0,0,1,0,0,0,0
"workspace update",0,0,0,0,1,0,0,0,0
"workspace version",1,0,0,0,0,0,0,0,0
"world exciting",0,0,0,0,0,0,0,0,1
"world function",0,0,0,0,0,0,0,0,1
"world giving",0,0,1,0,0,0,0,0,0
"world perceived",0,0,0,0,0,0,0,0,1
"world prove",0,0,0,0,0,1,0,0,0
"world recognize",0,1,0,0,0,0,0,0,0
"world true",0,0,0,0,0,0,0,0,1
"worry experimenting",1,0,0,0,0,0,0,0,0
"worry losing",1,0,0,0,0,0,0,0,0
"worry picking",0,0,0,0,0,0,0,0,1
"worse completely",0,0,0,0,0,0,0,0,1
"worse eventually",0,0,0,0,0,0,0,0,1
"worst feeling",0,0,0,0,0,0,0,0,1
"worth money",0,0,0,0,1,0,0,0,0
"worth penny",0,0,0,0,0,1,0,0,0
"worthless comfort",0,0,0,0,0,0,0,0,1
"worthwhile purchase",0,0,0,0,0,1,0,0,0
"worthy love",0,0,0,0,0,0,0,0,1
"wow son",0,0,0,0,1,0,0,0,0
"wp42 setup",0,0,0,0,0,0,0,0,1
"write detailed",0,0,0,0,0,0,0,0,1
"write netflix",0,0,0,0,0,0,1,0,0
"yogurt typed",0,0,0,0,1,0,0,0,0
